flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.7333333333333333,0.36666666666666664,0.6083333333333333,0.6166666666666667
nn,0.6541666666666667,0.3375,0.7083333333333334,0.7
svm,0.6875,0.32083333333333336,0.575,0.5666666666666667
lr,0.7083333333333334,0.3375,0.5708333333333333,0.55
rf,0.6791666666666667,0.325,0.8,0.7625
