flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.7375,0.275,0.8041666666666667,0.8291666666666667
nn,0.5333333333333333,0.425,0.45416666666666666,0.4708333333333333
svm,0.7083333333333334,0.24166666666666667,0.4791666666666667,0.4625
lr,0.7291666666666666,0.25,0.5,0.4708333333333333
rf,0.7333333333333333,0.2791666666666667,0.6916666666666667,0.6291666666666667
