classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nn,0.1,0.7333333333333333,0.3541666666666667,0.8416666666666667
gb,0.1,0.7625,0.275,0.425
rf,0.1,0.7708333333333334,0.2875,0.275
adaboost,0.1,0.7541666666666667,0.30833333333333335,0.5416666666666666
