classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nn,0.1,0.7583333333333333,0.3416666666666667,0.7333333333333333
gb,0.1,0.7625,0.30833333333333335,0.45
rf,0.1,0.775,0.29583333333333334,0.3625
adaboost,0.1,0.7708333333333334,0.32083333333333336,0.45416666666666666
