classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nb,0.1,0.7166666666666667,0.3458333333333333,0.9416666666666667
nn,0.1,0.7041666666666667,0.32916666666666666,0.7791666666666667
svm,0.1,0.7125,0.32083333333333336,0.4875
lr,0.1,0.7375,0.3458333333333333,0.5708333333333333
rf,0.1,0.7375,0.3375,0.8041666666666667
