classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nb,0.1,0.7041666666666667,0.3333333333333333,0.975
nn,0.1,0.7125,0.3,0.8666666666666667
svm,0.1,0.6791666666666667,0.30416666666666664,0.5041666666666667
lr,0.1,0.7208333333333333,0.31666666666666665,0.7291666666666666
rf,0.1,0.7333333333333333,0.3375,0.85
