classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nb,0.1,0.7208333333333333,0.3625,0.9708333333333333
nn,0.1,0.5875,0.48333333333333334,0.8
svm,0.1,0.7083333333333334,0.32916666666666666,0.475
lr,0.1,0.7083333333333334,0.3416666666666667,0.6708333333333333
rf,0.1,0.6916666666666667,0.3416666666666667,0.8458333333333333
