classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nb,0.1,0.725,0.37083333333333335,0.9666666666666667
nn,0.1,0.7375,0.38333333333333336,0.7791666666666667
svm,0.1,0.7375,0.3625,0.44583333333333336
lr,0.1,0.7333333333333333,0.375,0.6166666666666667
rf,0.1,0.7125,0.38333333333333336,0.8583333333333333
