flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.6533333333333333,0.2866666666666667,0.6533333333333333,0.6733333333333333
nn,0.6666666666666666,0.36666666666666664,0.8066666666666666,0.8533333333333334
svm,0.7066666666666667,0.38,0.72,0.74
lr,0.56,0.08,0.41333333333333333,0.25333333333333335
rf,0.6933333333333334,0.4066666666666667,0.6933333333333334,0.7666666666666667
