flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.6466666666666666,0.2733333333333333,0.6,0.6066666666666667
nn,0.6066666666666667,0.26,0.64,0.64
svm,0.62,0.24,0.68,0.6333333333333333
lr,0.5533333333333333,0.08,0.4266666666666667,0.24666666666666667
rf,0.6533333333333333,0.32,0.6333333333333333,0.72
