flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.75,0.43333333333333335,0.7520833333333333,0.7479166666666667
nn,0.7645833333333333,0.45,0.7208333333333333,0.7708333333333334
lr,0.7645833333333333,0.4270833333333333,0.75625,0.7958333333333333
rf,0.7458333333333333,0.41041666666666665,0.7979166666666667,0.7916666666666666
