classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nb,0.1,0.72,0.34,0.9133333333333333
nn,0.1,0.7533333333333333,0.38,0.8533333333333334
svm,0.1,0.7,0.29333333333333333,0.5866666666666667
lr,0.1,0.5666666666666667,0.09333333333333334,0.37333333333333335
rf,0.1,0.7133333333333334,0.41333333333333333,0.9133333333333333
