classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nb,0.1,0.6333333333333333,0.23333333333333334,0.9266666666666666
nn,0.1,0.54,0.06,0.5066666666666667
svm,0.1,0.6133333333333333,0.20666666666666667,0.5933333333333334
lr,0.1,0.5666666666666667,0.05333333333333334,0.30666666666666664
rf,0.1,0.5866666666666667,0.26666666666666666,0.86
