classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nb,0.1,0.68,0.3,0.94
nn,0.1,0.6733333333333333,0.31333333333333335,0.9466666666666667
svm,0.1,0.7,0.3466666666666667,0.7
lr,0.1,0.5533333333333333,0.06666666666666667,0.28
rf,0.1,0.6666666666666666,0.3466666666666667,0.8333333333333334
