tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.6875,0.32083333333333336,0.9041666666666667
2,0.6875,0.32083333333333336,0.6833333333333333
3,0.6875,0.32083333333333336,0.4666666666666667
4,0.6875,0.32083333333333336,0.5125
5,0.6875,0.32083333333333336,0.5041666666666667
6,0.6875,0.32083333333333336,0.5083333333333333
7,0.6875,0.32083333333333336,0.45416666666666666
8,0.6875,0.32083333333333336,0.49583333333333335
