tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7291666666666666,0.325,0.7625
2,0.7291666666666666,0.325,0.6541666666666667
3,0.7291666666666666,0.325,0.4875
4,0.7291666666666666,0.325,0.4708333333333333
5,0.7291666666666666,0.325,0.48333333333333334
6,0.7291666666666666,0.325,0.475
7,0.7291666666666666,0.325,0.575
8,0.7291666666666666,0.325,0.5125
