tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7125,0.32083333333333336,0.8208333333333333
2,0.7125,0.32083333333333336,0.65
3,0.7125,0.32083333333333336,0.4625
4,0.7125,0.32083333333333336,0.5041666666666667
5,0.7125,0.32083333333333336,0.4583333333333333
6,0.7125,0.32083333333333336,0.4875
7,0.7125,0.32083333333333336,0.5083333333333333
8,0.7125,0.32083333333333336,0.45
