tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.6875,0.2625,0.7375
2,0.6875,0.2625,0.6
3,0.6875,0.2625,0.49583333333333335
4,0.6875,0.2625,0.4708333333333333
5,0.6875,0.2625,0.4708333333333333
6,0.6875,0.2625,0.5416666666666666
7,0.6875,0.2625,0.4708333333333333
8,0.6875,0.2625,0.4125
