tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7,0.3541666666666667,0.8375
2,0.7,0.3541666666666667,0.5541666666666667
3,0.7,0.3541666666666667,0.4875
4,0.7,0.3541666666666667,0.4583333333333333
5,0.7,0.3541666666666667,0.525
6,0.7,0.3541666666666667,0.49166666666666664
7,0.7,0.3541666666666667,0.49583333333333335
8,0.7,0.3541666666666667,0.5
