tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7041666666666667,0.3958333333333333,0.7708333333333334
2,0.7041666666666667,0.3958333333333333,0.49166666666666664
3,0.7041666666666667,0.3958333333333333,0.4625
4,0.7041666666666667,0.3958333333333333,0.4708333333333333
5,0.7041666666666667,0.3958333333333333,0.49166666666666664
6,0.7041666666666667,0.3958333333333333,0.48333333333333334
7,0.7041666666666667,0.3958333333333333,0.5166666666666667
8,0.7041666666666667,0.3958333333333333,0.5083333333333333
