n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.75,0.4041666666666667,0.5208333333333334
5,0.75,0.4041666666666667,0.5583333333333333
10,0.75,0.4041666666666667,0.5479166666666667
20,0.75,0.4041666666666667,0.54375
50,0.75,0.4041666666666667,0.5333333333333333
100,0.75,0.4041666666666667,0.58125
150,0.75,0.4041666666666667,0.575
