n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7354166666666667,0.43125,0.4979166666666667
5,0.7354166666666667,0.43125,0.51875
10,0.7354166666666667,0.43125,0.5479166666666667
20,0.7354166666666667,0.43125,0.5354166666666667
50,0.7354166666666667,0.43125,0.54375
100,0.7354166666666667,0.43125,0.5666666666666667
150,0.7354166666666667,0.43333333333333335,0.6
