n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7229166666666667,0.3875,0.49375
5,0.7229166666666667,0.3875,0.54375
10,0.7229166666666667,0.3875,0.5145833333333333
20,0.7229166666666667,0.3875,0.5416666666666666
50,0.7229166666666667,0.3875,0.5833333333333334
100,0.7229166666666667,0.3875,0.6208333333333333
150,0.7229166666666667,0.3875,0.6
