classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nn,0.1,0.9436008676789588,0.6268980477223427,0.913232104121475
nb,0.1,0.9023861171366594,0.824295010845987,0.9696312364425163
rf,0.1,0.9327548806941431,0.7570498915401301,0.8373101952277657
lr,0.1,0.9522776572668112,0.6919739696312365,0.911062906724512
