classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nn,0.1,0.9219088937093276,0.6355748373101953,0.8806941431670282
nb,0.1,0.8763557483731019,0.7960954446854663,0.9197396963123644
rf,0.1,0.9067245119305857,0.7396963123644251,0.8264642082429501
lr,0.1,0.913232104121475,0.6963123644251626,0.8872017353579176
