tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7291666666666666,0.36666666666666664,0.8
2,0.7291666666666666,0.36666666666666664,0.5583333333333333
3,0.7291666666666666,0.36666666666666664,0.43333333333333335
4,0.7291666666666666,0.36666666666666664,0.5291666666666667
5,0.7291666666666666,0.36666666666666664,0.5083333333333333
6,0.7291666666666666,0.36666666666666664,0.5166666666666667
7,0.7291666666666666,0.36666666666666664,0.42916666666666664
8,0.7291666666666666,0.36666666666666664,0.4791666666666667
