flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.9023861171366594,0.8156182212581344,0.8850325379609545,0.8893709327548807
lr,0.9457700650759219,0.7006507592190889,0.8503253796095445,0.8937093275488069
rf,0.96529284164859,0.702819956616052,0.8394793926247288,0.8221258134490239
nn,0.9175704989154013,0.7678958785249458,0.7874186550976139,0.806941431670282
