classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nb,0.1,0.7416666666666667,0.3,0.9208333333333333
nn,0.1,0.7166666666666667,0.2833333333333333,0.8208333333333333
svm,0.1,0.7583333333333333,0.2916666666666667,0.38333333333333336
lr,0.1,0.75,0.2875,0.49166666666666664
rf,0.1,0.725,0.2916666666666667,0.9083333333333333
