n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.5933333333333334,0.2866666666666667,0.5466666666666666
5,0.5933333333333334,0.2866666666666667,0.56
10,0.5933333333333334,0.2866666666666667,0.6733333333333333
20,0.5933333333333334,0.2866666666666667,0.6466666666666666
50,0.5933333333333334,0.2866666666666667,0.66
100,0.5933333333333334,0.2866666666666667,0.6933333333333334
150,0.5933333333333334,0.2866666666666667,0.7733333333333333
