flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.6875,0.3375,0.7666666666666667,0.7541666666666667
nn,0.7208333333333333,0.35,0.7,0.6583333333333333
svm,0.7166666666666667,0.31666666666666665,0.49166666666666664,0.5583333333333333
lr,0.7291666666666666,0.32916666666666666,0.49583333333333335,0.5333333333333333
rf,0.7,0.325,0.7083333333333334,0.6791666666666667
