flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.7041666666666667,0.32916666666666666,0.5541666666666667,0.5708333333333333
nn,0.5208333333333334,0.3625,0.625,0.7208333333333333
svm,0.7208333333333333,0.30416666666666664,0.5416666666666666,0.5416666666666666
lr,0.75,0.32916666666666666,0.49583333333333335,0.4875
rf,0.7,0.3,0.6833333333333333,0.7083333333333334
