tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7541666666666667,0.4,0.825
2,0.7541666666666667,0.4,0.6125
3,0.7541666666666667,0.4,0.49583333333333335
4,0.7541666666666667,0.4,0.5083333333333333
5,0.7541666666666667,0.4,0.5041666666666667
6,0.7541666666666667,0.4,0.5208333333333334
7,0.7541666666666667,0.4,0.45
8,0.7541666666666667,0.4,0.45416666666666666
