flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.7541666666666667,0.45,0.7291666666666666,0.6916666666666667
nn,0.4875,0.21666666666666667,0.5458333333333333,0.5458333333333333
svm,0.7125,0.45416666666666666,0.6375,0.5916666666666667
lr,0.7375,0.44166666666666665,0.725,0.8541666666666666
rf,0.7291666666666666,0.42083333333333334,0.8125,0.7291666666666666
