flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.6916666666666667,0.30833333333333335,0.75,0.7
nn,0.7375,0.3875,0.775,0.75
svm,0.7041666666666667,0.4083333333333333,0.5125,0.4041666666666667
lr,0.6958333333333333,0.30833333333333335,0.675,0.8083333333333333
rf,0.7,0.30833333333333335,0.7666666666666667,0.7166666666666667
