flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nn,0.4625,0.4625,0.4625,0.4625
gb,0.75,0.26666666666666666,0.4375,0.42916666666666664
rf,0.75,0.25833333333333336,0.35833333333333334,0.4125
adaboost,0.7625,0.275,0.36666666666666664,0.325
