n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7375,0.40208333333333335,0.46875
5,0.7375,0.40208333333333335,0.50625
10,0.7375,0.40208333333333335,0.5125
20,0.7375,0.40208333333333335,0.5083333333333333
50,0.7375,0.40208333333333335,0.5041666666666667
100,0.7375,0.40208333333333335,0.5416666666666666
150,0.7375,0.40208333333333335,0.48125
