flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.8806941431670282,0.7722342733188721,0.8806941431670282,0.8806941431670282
lr,0.9240780911062907,0.6355748373101953,0.824295010845987,0.8741865509761388
rf,0.9414316702819957,0.648590021691974,0.8156182212581344,0.8026030368763557
nn,0.9045553145336226,0.7483731019522777,0.8177874186550976,0.8112798264642083
