flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.725,0.44583333333333336,0.7541666666666667,0.7916666666666666
nn,0.4895833333333333,0.48333333333333334,0.49166666666666664,0.49166666666666664
svm,0.7083333333333334,0.5145833333333333,0.53125,0.5791666666666667
lr,0.7145833333333333,0.41875,0.7041666666666667,0.74375
rf,0.7083333333333334,0.39791666666666664,0.7875,0.7833333333333333
