flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.775,0.3333333333333333,0.5583333333333333,0.5791666666666667
nn,0.7083333333333334,0.30833333333333335,0.6958333333333333,0.6833333333333333
svm,0.7708333333333334,0.30833333333333335,0.49166666666666664,0.5
lr,0.7833333333333333,0.325,0.49166666666666664,0.4708333333333333
rf,0.7666666666666667,0.32916666666666666,0.6291666666666667,0.6666666666666666
