flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.7,0.3,0.6083333333333333,0.6166666666666667
nn,0.5,0.5,0.5,0.5
svm,0.6791666666666667,0.2708333333333333,0.5291666666666667,0.475
lr,0.6916666666666667,0.2916666666666667,0.49583333333333335,0.49583333333333335
rf,0.6875,0.30416666666666664,0.7333333333333333,0.6791666666666667
