classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nb,0.1,0.64,0.26,0.9333333333333333
nn,0.1,0.64,0.36,0.8466666666666667
svm,0.1,0.6266666666666667,0.2866666666666667,0.7533333333333333
lr,0.1,0.52,0.02666666666666667,0.21333333333333335
rf,0.1,0.6666666666666666,0.32666666666666666,0.8666666666666667
