classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nb,0.1,0.6866666666666666,0.30666666666666664,0.88
nn,0.1,0.6466666666666666,0.28,0.9066666666666666
svm,0.1,0.6533333333333333,0.26666666666666666,0.5066666666666667
lr,0.1,0.49333333333333335,0.08666666666666667,0.34
rf,0.1,0.6466666666666666,0.30666666666666664,0.8266666666666667
