n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.73125,0.4125,0.51875
5,0.73125,0.4125,0.49166666666666664
10,0.73125,0.4125,0.56875
20,0.73125,0.4125,0.5520833333333334
50,0.73125,0.4125,0.56875
100,0.73125,0.4125,0.55625
150,0.73125,0.4125,0.5833333333333334
