n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.69375,0.38333333333333336,0.5104166666666666
5,0.69375,0.38333333333333336,0.5145833333333333
10,0.69375,0.38333333333333336,0.5708333333333333
20,0.69375,0.38333333333333336,0.6145833333333334
50,0.69375,0.38333333333333336,0.5916666666666667
100,0.69375,0.38333333333333336,0.6333333333333333
150,0.69375,0.38333333333333336,0.6666666666666666
