classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nn,0.1,0.9392624728850325,0.5835140997830802,0.9262472885032538
nb,0.1,0.8720173535791758,0.7852494577006508,0.911062906724512
rf,0.1,0.9219088937093276,0.7114967462039046,0.8134490238611713
lr,0.1,0.9327548806941431,0.6507592190889371,0.8459869848156182
