classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nn,0.1,0.5748373101952278,0.5748373101952278,0.5748373101952278
nb,0.1,0.8937093275488069,0.8004338394793926,0.913232104121475
rf,0.1,0.911062906724512,0.720173535791757,0.7809110629067245
lr,0.1,0.9414316702819957,0.6464208242950108,0.9067245119305857
