classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nn,0.1,0.9262472885032538,0.5943600867678959,0.8741865509761388
nb,0.1,0.8633405639913232,0.7678958785249458,0.93058568329718
rf,0.1,0.89587852494577,0.7136659436008677,0.7613882863340564
lr,0.1,0.9240780911062907,0.6746203904555315,0.9154013015184381
