classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nn,0.1,0.5986984815618221,0.5986984815618221,0.5986984815618221
nb,0.1,0.9023861171366594,0.7874186550976139,0.9349240780911063
rf,0.1,0.9197396963123644,0.7223427331887202,0.8047722342733189
lr,0.1,0.9392624728850325,0.665943600867679,0.9219088937093276
