flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.75,0.3333333333333333,0.6333333333333333,0.6458333333333334
nn,0.5333333333333333,0.37916666666666665,0.5125,0.6625
svm,0.7291666666666666,0.2916666666666667,0.44583333333333336,0.4708333333333333
lr,0.7416666666666667,0.3125,0.5625,0.5625
rf,0.7166666666666667,0.30833333333333335,0.6791666666666667,0.6583333333333333
