tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.725,0.37916666666666665,0.85
2,0.725,0.37916666666666665,0.575
3,0.725,0.37916666666666665,0.4708333333333333
4,0.725,0.37916666666666665,0.5541666666666667
5,0.725,0.37916666666666665,0.4708333333333333
6,0.725,0.37916666666666665,0.475
7,0.725,0.37916666666666665,0.475
8,0.725,0.37916666666666665,0.5291666666666667
