flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.7729166666666667,0.4583333333333333,0.79375,0.7604166666666666
nn,0.5666666666666667,0.41041666666666665,0.50625,0.50625
svm,0.7375,0.5583333333333333,0.6416666666666667,0.64375
lr,0.7395833333333334,0.42916666666666664,0.70625,0.8208333333333333
rf,0.7125,0.4125,0.8208333333333333,0.8083333333333333
