n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7145833333333333,0.33541666666666664,0.5229166666666667
5,0.7145833333333333,0.33541666666666664,0.5854166666666667
10,0.7145833333333333,0.33541666666666664,0.5895833333333333
20,0.7145833333333333,0.33541666666666664,0.61875
50,0.7145833333333333,0.33541666666666664,0.6604166666666667
100,0.7145833333333333,0.33541666666666664,0.6708333333333333
150,0.7145833333333333,0.33541666666666664,0.6666666666666666
