classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nn,0.1,0.675,0.2625,0.5208333333333334
gb,0.1,0.7291666666666666,0.2375,0.4375
rf,0.1,0.7333333333333333,0.22083333333333333,0.2791666666666667
adaboost,0.1,0.7,0.24583333333333332,0.4625
