classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nn,0.1,0.7458333333333333,0.3458333333333333,0.8583333333333333
gb,0.1,0.7625,0.29583333333333334,0.5291666666666667
rf,0.1,0.7208333333333333,0.25416666666666665,0.25416666666666665
adaboost,0.1,0.75,0.30416666666666664,0.5583333333333333
