classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nn,0.1,0.7041666666666667,0.325,0.5541666666666667
gb,0.1,0.6875,0.2625,0.4125
rf,0.1,0.6708333333333333,0.23333333333333334,0.25
adaboost,0.1,0.7291666666666666,0.3,0.5083333333333333
