var,acc_raw_clean,acc_raw_att,acc_acra_att
0.0,0.8785249457700651,0.7700650759219089,0.8524945770065075
0.1,0.8785249457700651,0.7722342733188721,0.8633405639913232
0.2,0.8785249457700651,0.7700650759219089,0.8850325379609545
0.3,0.8785249457700651,0.7678958785249458,0.8915401301518439
0.4,0.8785249457700651,0.7722342733188721,0.8763557483731019
0.5,0.8785249457700651,0.7700650759219089,0.8828633405639913
