var,acc_raw_clean,acc_raw_att,acc_acra_att
0.0,0.8850325379609545,0.8026030368763557,0.89587852494577
0.1,0.8850325379609545,0.8026030368763557,0.8915401301518439
0.2,0.8850325379609545,0.7982646420824295,0.9067245119305857
0.3,0.8850325379609545,0.8004338394793926,0.8850325379609545
0.4,0.8850325379609545,0.8004338394793926,0.8915401301518439
0.5,0.8850325379609545,0.8047722342733189,0.9023861171366594
