var,acc_raw_clean,acc_raw_att,acc_acra_att
0.0,0.8980477223427332,0.7982646420824295,0.8568329718004338
0.1,0.8980477223427332,0.7960954446854663,0.8763557483731019
0.2,0.8980477223427332,0.7982646420824295,0.8763557483731019
0.3,0.8980477223427332,0.7982646420824295,0.8915401301518439
0.4,0.8980477223427332,0.7982646420824295,0.8872017353579176
0.5,0.8980477223427332,0.7982646420824295,0.9045553145336226
