flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.7041666666666667,0.30833333333333335,0.7041666666666667,0.7375
nn,0.7041666666666667,0.31666666666666665,0.5125,0.49583333333333335
svm,0.7208333333333333,0.2916666666666667,0.475,0.4583333333333333
lr,0.7291666666666666,0.3125,0.44166666666666665,0.4625
rf,0.6875,0.3,0.6583333333333333,0.6208333333333333
