flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.7354166666666667,0.3854166666666667,0.9020833333333333,0.8875
nn,0.5,0.4979166666666667,0.49583333333333335,0.49583333333333335
svm,0.7395833333333334,0.4479166666666667,0.6854166666666667,0.6041666666666666
lr,0.7395833333333334,0.39375,0.7020833333333333,0.8020833333333334
rf,0.7270833333333333,0.375,0.7604166666666666,0.7354166666666667
