classifier,var,acc_raw_clean,acc_raw_att,acc_acra_att
nb,0.1,0.6833333333333333,0.4083333333333333,0.8041666666666667
nn,0.1,0.65,0.3458333333333333,0.95
svm,0.1,0.7083333333333334,0.4375,0.6291666666666667
lr,0.1,0.7083333333333334,0.42083333333333334,0.825
rf,0.1,0.6708333333333333,0.37916666666666665,0.8083333333333333
