flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nn,0.911062906724512,0.7830802603036876,0.7635574837310195,0.7657266811279827
lr,0.928416485900217,0.6984815618221258,0.7960954446854663,0.8568329718004338
rf,0.9522776572668112,0.6898047722342733,0.7852494577006508,0.7809110629067245
nb,0.8937093275488069,0.8047722342733189,0.8590021691973969,0.8676789587852495
