flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nn,0.9045553145336226,0.7830802603036876,0.7700650759219089,0.8026030368763557
lr,0.928416485900217,0.7049891540130152,0.8308026030368764,0.8785249457700651
rf,0.9587852494577006,0.6963123644251626,0.8329718004338394,0.8438177874186551
nb,0.8937093275488069,0.7960954446854663,0.8937093275488069,0.9023861171366594
