flag,acc_raw_clean,acc_raw_att,acc_acra_att_low_var,acc_acra_att_high_var
nb,0.6958333333333333,0.40625,0.7375,0.7291666666666666
nn,0.7083333333333334,0.38333333333333336,0.8416666666666667,0.8354166666666667
svm,0.6875,0.4979166666666667,0.6229166666666667,0.6125
lr,0.69375,0.3854166666666667,0.725,0.7229166666666667
rf,0.7104166666666667,0.3770833333333333,0.8020833333333334,0.8083333333333333
